ID,sex,age,handedness,condition,leftButton,block,trial,intensity,direction,intF,response,respF,correct,sayhigh,sayhi,rt,TS_MoogStart,TS_Resp,order
18,m,22,right,speeded,high,1,127,0.071,1,high,0,left,1,high,1,1.6029999999999518,621.705,623.308,0
18,m,22,right,speeded,high,1,128,0.055,0,low,1,right,1,low,0,1.7379999999999427,626.287,628.025,0
18,m,22,right,speeded,high,2,1,0.065,1,high,0,left,1,high,1,1.7020000000000002,1.744,3.446,0
18,m,22,right,speeded,high,2,2,0.049,0,low,1,right,1,low,0,1.524,6.276,7.8,0
18,m,22,right,speeded,high,2,3,0.052,1,low,0,left,0,high,1,1.2279999999999998,10.791,12.019,0
18,m,22,right,speeded,high,2,4,0.074,0,high,0,left,1,high,1,0.9480000000000004,15.323,16.271,0
18,m,22,right,speeded,high,2,5,0.068,1,high,0,left,1,high,1,1.3570000000000029,19.871,21.228,0
18,m,22,right,speeded,high,2,6,0.046,0,low,1,right,1,low,0,1.1509999999999998,24.37,25.521,0
18,m,22,right,speeded,high,2,7,0.052,1,low,0,left,0,high,1,1.0940000000000012,28.918,30.012,0
18,m,22,right,speeded,high,2,8,0.049,0,low,1,right,1,low,0,3.262999999999998,33.45,36.713,0
18,m,22,right,speeded,high,2,9,0.065,1,high,0,left,1,high,1,1.9199999999999946,39.243,41.163,0
18,m,22,right,speeded,high,2,10,0.071,0,high,0,left,1,high,1,1.0959999999999965,43.725,44.821,0
18,m,22,right,speeded,high,2,11,0.074,1,high,0,left,1,high,1,1.5670000000000002,48.224,49.791,0
18,m,22,right,speeded,high,2,12,0.046,0,low,1,right,1,low,0,1.2659999999999982,52.722,53.988,0
18,m,22,right,speeded,high,2,13,0.071,1,high,1,right,0,low,0,1.639000000000003,57.204,58.843,0
18,m,22,right,speeded,high,2,14,0.074,0,high,0,left,1,high,1,1.5919999999999987,61.72,63.312,0
18,m,22,right,speeded,high,2,15,0.055,1,low,1,right,1,low,0,1.2579999999999956,66.202,67.46,0
18,m,22,right,speeded,high,2,16,0.068,0,high,1,right,0,low,0,1.3599999999999994,70.683,72.043,0
18,m,22,right,speeded,high,2,17,0.071,1,high,0,left,1,high,1,2.059999999999988,75.165,77.225,0
18,m,22,right,speeded,high,2,18,0.046,0,low,1,right,1,low,0,1.8400000000000034,79.747,81.587,0
18,m,22,right,speeded,high,2,19,0.074,1,high,1,right,0,low,0,2.0859999999999985,84.246,86.332,0
18,m,22,right,speeded,high,2,20,0.052,0,low,1,right,1,low,0,2.166000000000011,88.844,91.01,0
18,m,22,right,speeded,high,2,21,0.049,1,low,1,right,1,low,0,1.887999999999991,93.558,95.446,0
18,m,22,right,speeded,high,2,22,0.065,0,high,0,left,1,high,1,1.3979999999999961,98.057,99.455,0
18,m,22,right,speeded,high,2,23,0.055,1,low,1,right,1,low,0,2.7249999999999943,102.605,105.33,0
18,m,22,right,speeded,high,2,24,0.074,0,high,0,left,1,high,1,1.0919999999999987,107.917,109.009,0
18,m,22,right,speeded,high,2,25,0.055,1,low,1,right,1,low,0,1.6400000000000006,112.449,114.089,0
18,m,22,right,speeded,high,2,26,0.055,0,low,1,right,1,low,0,1.9220000000000113,116.981,118.903,0
18,m,22,right,speeded,high,2,27,0.068,1,high,1,right,0,low,0,2.0959999999999894,121.546,123.642,0
18,m,22,right,speeded,high,2,28,0.046,0,low,1,right,1,low,0,1.331000000000003,126.243,127.574,0
18,m,22,right,speeded,high,2,29,0.065,1,high,1,right,0,low,0,1.093999999999994,130.775,131.869,0
18,m,22,right,speeded,high,2,30,0.071,0,high,0,left,1,high,1,1.5970000000000084,135.307,136.904,0
18,m,22,right,speeded,high,2,31,0.049,1,low,1,right,1,low,0,1.9540000000000077,139.822,141.776,0
18,m,22,right,speeded,high,2,32,0.055,0,low,1,right,1,low,0,1.6160000000000139,144.337,145.953,0
18,m,22,right,speeded,high,2,33,0.055,1,low,1,right,1,low,0,2.1399999999999864,148.852,150.992,0
18,m,22,right,speeded,high,2,34,0.065,0,high,0,left,1,high,1,1.8089999999999975,153.583,155.392,0
18,m,22,right,speeded,high,2,35,0.068,1,high,0,left,1,high,1,2.5439999999999827,158.115,160.659,0
18,m,22,right,speeded,high,2,36,0.052,0,low,1,right,1,low,0,2.3940000000000055,163.261,165.655,0
18,m,22,right,speeded,high,2,37,0.052,1,low,0,left,0,high,1,4.339999999999975,168.241,172.581,0
18,m,22,right,speeded,high,2,38,0.049,0,low,1,right,1,low,0,1.818000000000012,175.196,177.014,0
18,m,22,right,speeded,high,2,39,0.049,1,low,1,right,1,low,0,2.1880000000000166,179.712,181.9,0
18,m,22,right,speeded,high,2,40,0.052,0,low,1,right,1,low,0,3.024000000000001,184.443,187.467,0
18,m,22,right,speeded,high,2,41,0.074,1,high,0,left,1,high,1,1.2839999999999918,190.086,191.37,0
18,m,22,right,speeded,high,2,42,0.055,0,low,0,left,0,high,1,2.179000000000002,194.635,196.814,0
18,m,22,right,speeded,high,2,43,0.071,1,high,0,left,1,high,1,2.6820000000000164,199.416,202.098,0
18,m,22,right,speeded,high,2,44,0.049,0,low,1,right,1,low,0,1.5250000000000057,204.661,206.186,0
18,m,22,right,speeded,high,2,45,0.068,1,high,1,right,0,low,0,1.8290000000000077,209.243,211.072,0
18,m,22,right,speeded,high,2,46,0.074,0,high,0,left,1,high,1,2.9679999999999893,213.791,216.759,0
18,m,22,right,speeded,high,2,47,0.052,1,low,1,right,1,low,0,1.3050000000000068,219.352,220.657,0
18,m,22,right,speeded,high,2,48,0.055,0,low,1,right,1,low,0,2.109999999999985,223.9,226.01,0
18,m,22,right,speeded,high,2,49,0.074,1,high,0,left,1,high,1,1.1200000000000045,228.648,229.768,0
18,m,22,right,speeded,high,2,50,0.052,0,low,1,right,1,low,0,1.0879999999999939,233.163,234.251,0
18,m,22,right,speeded,high,2,51,0.052,1,low,0,left,0,high,1,1.5449999999999875,237.745,239.29,0
18,m,22,right,speeded,high,2,52,0.046,0,low,1,right,1,low,0,1.2510000000000048,242.243,243.494,0
18,m,22,right,speeded,high,2,53,0.068,1,high,0,left,1,high,1,1.4989999999999952,246.758,248.257,0
18,m,22,right,speeded,high,2,54,0.065,0,high,0,left,1,high,1,2.2469999999999857,251.323,253.57,0
18,m,22,right,speeded,high,2,55,0.046,1,low,1,right,1,low,0,2.108000000000004,256.121,258.229,0
18,m,22,right,speeded,high,2,56,0.055,0,low,1,right,1,low,0,1.336999999999989,260.819,262.156,0
18,m,22,right,speeded,high,2,57,0.049,1,low,1,right,1,low,0,2.169999999999959,265.384,267.554,0
18,m,22,right,speeded,high,2,58,0.071,0,high,0,left,1,high,1,2.1830000000000496,270.131,272.314,0
18,m,22,right,speeded,high,2,59,0.065,1,high,1,right,0,low,0,1.350999999999999,274.912,276.263,0
18,m,22,right,speeded,high,2,60,0.049,0,low,1,right,1,low,0,1.2720000000000482,279.46,280.732,0
18,m,22,right,speeded,high,2,61,0.065,1,high,1,right,0,low,0,2.2799999999999727,283.992,286.272,0
18,m,22,right,speeded,high,2,62,0.068,0,high,0,left,1,high,1,1.7139999999999986,288.856,290.57,0
18,m,22,right,speeded,high,2,63,0.049,1,low,1,right,1,low,0,2.215000000000032,293.388,295.603,0
18,m,22,right,speeded,high,2,64,0.065,0,high,0,left,1,high,1,1.4350000000000023,298.168,299.603,0
18,m,22,right,speeded,high,2,65,0.074,1,high,0,left,1,high,1,2.008000000000038,302.7,304.708,0
18,m,22,right,speeded,high,2,66,0.065,0,high,0,left,1,high,1,1.7130000000000223,307.298,309.011,0
18,m,22,right,speeded,high,2,67,0.049,1,low,1,right,1,low,0,2.4739999999999895,311.813,314.287,0
18,m,22,right,speeded,high,2,68,0.052,0,low,1,right,1,low,0,1.150000000000034,316.876,318.026,0
18,m,22,right,speeded,high,2,69,0.074,1,high,0,left,1,high,1,1.7760000000000105,321.392,323.168,0
18,m,22,right,speeded,high,2,70,0.049,0,low,1,right,1,low,0,1.4699999999999704,325.923,327.393,0
18,m,22,right,speeded,high,2,71,0.046,1,low,1,right,1,low,0,1.88900000000001,330.472,332.361,0
18,m,22,right,speeded,high,2,72,0.055,0,low,0,left,0,high,1,2.515000000000043,335.02,337.535,0
18,m,22,right,speeded,high,2,73,0.074,1,high,1,right,0,low,0,2.694999999999993,340.133,342.828,0
18,m,22,right,speeded,high,2,74,0.046,0,low,1,right,1,low,0,1.7760000000000105,345.412,347.188,0
18,m,22,right,speeded,high,2,75,0.052,1,low,1,right,1,low,0,2.5930000000000177,349.977,352.57,0
18,m,22,right,speeded,high,2,76,0.074,0,high,0,left,1,high,1,1.5980000000000132,355.123,356.721,0
18,m,22,right,speeded,high,2,77,0.071,1,high,0,left,1,high,1,2.649000000000001,359.671,362.32,0
18,m,22,right,speeded,high,2,78,0.074,0,high,0,left,1,high,1,2.02800000000002,364.933,366.961,0
18,m,22,right,speeded,high,2,79,0.068,1,high,0,left,1,high,1,2.093999999999994,369.548,371.642,0
18,m,22,right,speeded,high,2,80,0.049,0,low,0,left,0,high,1,3.9010000000000105,374.229,378.13,0
18,m,22,right,speeded,high,2,81,0.049,1,low,1,right,1,low,0,1.552000000000021,380.703,382.255,0
18,m,22,right,speeded,high,2,82,0.049,0,low,1,right,1,low,0,2.6779999999999973,385.251,387.929,0
18,m,22,right,speeded,high,2,83,0.065,1,high,1,right,0,low,0,2.540999999999997,390.514,393.055,0
18,m,22,right,speeded,high,2,84,0.068,0,high,0,left,1,high,1,2.872000000000014,395.659,398.531,0
18,m,22,right,speeded,high,2,85,0.049,1,low,1,right,1,low,0,9.79000000000002,401.121,410.911,0
18,m,22,right,speeded,high,2,86,0.074,0,high,0,left,1,high,1,1.4230000000000018,413.471,414.894,0
18,m,22,right,speeded,high,2,87,0.046,1,low,1,right,1,low,0,1.5600000000000023,418.036,419.596,0
18,m,22,right,speeded,high,2,88,0.068,0,high,1,right,0,low,0,2.3350000000000364,422.585,424.92,0
18,m,22,right,speeded,high,2,89,0.052,1,low,1,right,1,low,0,2.3670000000000186,427.481,429.848,0
18,m,22,right,speeded,high,2,90,0.055,0,low,0,left,0,high,1,1.5780000000000314,432.445,434.023,0
18,m,22,right,speeded,high,2,91,0.046,1,low,1,right,1,low,0,1.9720000000000368,436.977,438.949,0
18,m,22,right,speeded,high,2,92,0.052,0,low,1,right,1,low,0,2.586999999999989,441.558,444.145,0
18,m,22,right,speeded,high,2,93,0.071,1,high,0,left,1,high,1,3.4979999999999905,446.737,450.235,0
18,m,22,right,speeded,high,2,94,0.068,0,high,1,right,0,low,0,2.1259999999999764,452.829,454.955,0
18,m,22,right,speeded,high,2,95,0.065,1,high,0,left,1,high,1,1.8519999999999754,457.56,459.412,0
18,m,22,right,speeded,high,2,96,0.065,0,high,0,left,1,high,1,1.2579999999999814,462.076,463.334,0
18,m,22,right,speeded,high,2,97,0.068,1,high,0,left,1,high,1,1.3979999999999677,466.591,467.989,0
18,m,22,right,speeded,high,2,98,0.071,0,high,1,right,0,low,0,1.6399999999999864,471.123,472.763,0
18,m,22,right,speeded,high,2,99,0.046,1,low,1,right,1,low,0,2.001000000000033,475.671,477.672,0
18,m,22,right,speeded,high,2,100,0.065,0,high,0,left,1,high,1,1.8620000000000232,480.253,482.115,0
18,m,22,right,speeded,high,2,101,0.046,1,low,1,right,1,low,0,1.4680000000000177,484.817,486.285,0
18,m,22,right,speeded,high,2,102,0.068,0,high,0,left,1,high,1,1.761000000000024,489.316,491.077,0
18,m,22,right,speeded,high,2,103,0.046,1,low,1,right,1,low,0,1.8980000000000246,493.881,495.779,0
18,m,22,right,speeded,high,2,104,0.046,0,low,1,right,1,low,0,2.061999999999955,498.446,500.508,0
18,m,22,right,speeded,high,2,105,0.065,1,high,0,left,1,high,1,2.36099999999999,503.094,505.455,0
18,m,22,right,speeded,high,2,106,0.071,0,high,1,right,0,low,0,2.9359999999999786,508.057,510.993,0
18,m,22,right,speeded,high,2,107,0.052,1,low,1,right,1,low,0,2.6980000000000928,513.569,516.267,0
18,m,22,right,speeded,high,2,108,0.052,0,low,1,right,1,low,0,2.048999999999978,518.88,520.929,0
18,m,22,right,speeded,high,2,109,0.055,1,low,0,left,0,high,1,1.6190000000000282,523.512,525.131,0
18,m,22,right,speeded,high,2,110,0.071,0,high,0,left,1,high,1,1.5130000000000337,528.044,529.557,0
18,m,22,right,speeded,high,2,111,0.055,1,low,1,right,1,low,0,2.961999999999989,532.575,535.537,0
18,m,22,right,speeded,high,2,112,0.046,0,low,1,right,1,low,0,2.8220000000000027,538.136,540.958,0
18,m,22,right,speeded,high,2,113,0.071,1,high,0,left,1,high,1,1.8350000000000364,543.564,545.399,0
18,m,22,right,speeded,high,2,114,0.071,0,high,0,left,1,high,1,2.2399999999998954,548.113,550.353,0
18,m,22,right,speeded,high,2,115,0.046,1,low,1,right,1,low,0,2.606999999999971,552.96,555.567,0
18,m,22,right,speeded,high,2,116,0.074,0,high,1,right,0,low,0,2.8799999999999955,558.156,561.036,0
18,m,22,right,speeded,high,2,117,0.068,1,high,0,left,1,high,1,1.544999999999959,563.634,565.179,0
18,m,22,right,speeded,high,2,118,0.068,0,high,1,right,0,low,0,2.433999999999969,568.182,570.616,0
18,m,22,right,speeded,high,2,119,0.071,1,high,0,left,1,high,1,1.225999999999999,573.228,574.454,0
18,m,22,right,speeded,high,2,120,0.052,0,low,1,right,1,low,0,1.4599999999999227,577.744,579.204,0
18,m,22,right,speeded,high,2,121,0.055,1,low,1,right,1,low,0,2.0570000000000164,582.275,584.332,0
18,m,22,right,speeded,high,2,122,0.071,0,high,1,right,0,low,0,1.1649999999999636,586.874,588.039,0
18,m,22,right,speeded,high,2,123,0.071,1,high,1,right,0,low,0,2.1499999999999773,591.389,593.539,0
18,m,22,right,speeded,high,2,124,0.068,0,high,1,right,0,low,0,2.879000000000019,596.12,598.999,0
18,m,22,right,speeded,high,2,125,0.074,1,high,0,left,1,high,1,3.536999999999921,601.614,605.151,0
18,m,22,right,speeded,high,2,126,0.055,0,low,1,right,1,low,0,1.905999999999949,607.706,609.612,0
18,m,22,right,speeded,high,2,127,0.055,1,low,0,left,0,high,1,1.2839999999999918,612.238,613.522,0
18,m,22,right,speeded,high,2,128,0.065,0,high,0,left,1,high,1,2.1269999999999527,616.787,618.914,0
18,m,22,right,speeded,high,3,1,0.049,1,low,1,right,1,low,0,1.89,1.715,3.605,0
18,m,22,right,speeded,high,3,2,0.071,0,high,0,left,1,high,1,2.17,6.246,8.416,0
18,m,22,right,speeded,high,3,3,0.074,1,high,0,left,1,high,1,1.2119999999999997,10.961,12.173,0
18,m,22,right,speeded,high,3,4,0.046,0,low,1,right,1,low,0,1.3289999999999988,15.476,16.805,0
18,m,22,right,speeded,high,3,5,0.065,1,high,0,left,1,high,1,1.2710000000000008,19.991,21.262,0
18,m,22,right,speeded,high,3,6,0.055,0,low,1,right,1,low,0,1.1829999999999998,24.523,25.706,0
18,m,22,right,speeded,high,3,7,0.071,1,high,0,left,1,high,1,1.0980000000000025,29.005,30.103,0
18,m,22,right,speeded,high,3,8,0.071,0,high,0,left,1,high,1,1.7150000000000034,33.537,35.252,0
18,m,22,right,speeded,high,3,9,0.052,1,low,1,right,1,low,0,3.5249999999999986,38.085,41.61,0
18,m,22,right,speeded,high,3,10,0.046,0,low,1,right,1,low,0,1.9879999999999995,44.194,46.182,0
18,m,22,right,speeded,high,3,11,0.049,1,low,0,left,0,high,1,2.9810000000000016,48.759,51.74,0
18,m,22,right,speeded,high,3,12,0.055,0,low,0,left,0,high,1,2.1439999999999984,54.286,56.43,0
18,m,22,right,speeded,high,3,13,0.049,1,low,0,left,0,high,1,2.039999999999999,59.051,61.091,0
18,m,22,right,speeded,high,3,14,0.052,0,low,1,right,1,low,0,2.8359999999999985,63.649,66.485,0
18,m,22,right,speeded,high,3,15,0.049,1,low,0,left,0,high,1,1.2329999999999899,69.01,70.243,0
18,m,22,right,speeded,high,3,16,0.052,0,low,0,left,0,high,1,2.326999999999998,73.542,75.869,0
18,m,22,right,speeded,high,3,17,0.068,1,high,0,left,1,high,1,2.0109999999999957,78.456,80.467,0
18,m,22,right,speeded,high,3,18,0.046,0,low,1,right,1,low,0,1.3909999999999911,83.037,84.428,0
18,m,22,right,speeded,high,3,19,0.071,1,high,0,left,1,high,1,1.242999999999995,87.569,88.812,0
18,m,22,right,speeded,high,3,20,0.065,0,high,1,right,0,low,0,3.222999999999999,92.101,95.324,0
18,m,22,right,speeded,high,3,21,0.052,1,low,1,right,1,low,0,1.6340000000000003,97.927,99.561,0
18,m,22,right,speeded,high,3,22,0.046,0,low,1,right,1,low,0,1.715999999999994,102.459,104.175,0
18,m,22,right,speeded,high,3,23,0.055,1,low,1,right,1,low,0,1.4699999999999989,106.991,108.461,0
18,m,22,right,speeded,high,3,24,0.074,0,high,0,left,1,high,1,1.1280000000000001,111.556,112.684,0
18,m,22,right,speeded,high,3,25,0.046,1,low,1,right,1,low,0,1.6779999999999973,116.071,117.749,0
18,m,22,right,speeded,high,3,26,0.074,0,high,0,left,1,high,1,2.065000000000012,120.603,122.668,0
18,m,22,right,speeded,high,3,27,0.068,1,high,0,left,1,high,1,1.8790000000000049,125.268,127.147,0
18,m,22,right,speeded,high,3,28,0.068,0,high,0,left,1,high,1,1.5120000000000005,129.799,131.311,0
18,m,22,right,speeded,high,3,29,0.068,1,high,0,left,1,high,1,1.820999999999998,134.348,136.169,0
18,m,22,right,speeded,high,3,30,0.055,0,low,1,right,1,low,0,2.4090000000000202,138.879,141.288,0
18,m,22,right,speeded,high,3,31,0.074,1,high,0,left,1,high,1,1.9879999999999995,143.876,145.864,0
18,m,22,right,speeded,high,3,32,0.046,0,low,1,right,1,low,0,1.5769999999999982,148.474,150.051,0
18,m,22,right,speeded,high,3,33,0.074,1,high,1,right,0,low,0,1.700000000000017,153.023,154.723,0
18,m,22,right,speeded,high,3,34,0.049,0,low,1,right,1,low,0,1.521000000000015,157.571,159.092,0
18,m,22,right,speeded,high,3,35,0.065,1,high,0,left,1,high,1,1.2729999999999961,162.103,163.376,0
18,m,22,right,speeded,high,3,36,0.074,0,high,0,left,1,high,1,1.9930000000000234,166.634,168.627,0
18,m,22,right,speeded,high,3,37,0.074,1,high,1,right,0,low,0,2.3810000000000002,171.199,173.58,0
18,m,22,right,speeded,high,3,38,0.046,0,low,1,right,1,low,0,2.752999999999986,176.163,178.916,0
18,m,22,right,speeded,high,3,39,0.068,1,high,1,right,0,low,0,2.4679999999999893,181.508,183.976,0
18,m,22,right,speeded,high,3,40,0.065,0,high,0,left,1,high,1,1.6810000000000116,186.521,188.202,0
18,m,22,right,speeded,high,3,41,0.052,1,low,1,right,1,low,0,2.233000000000004,191.036,193.269,0
18,m,22,right,speeded,high,3,42,0.046,0,low,1,right,1,low,0,1.7769999999999868,195.817,197.594,0
18,m,22,right,speeded,high,3,43,0.068,1,high,0,left,1,high,1,3.055000000000007,200.299,203.354,0
18,m,22,right,speeded,high,3,44,0.065,0,high,1,right,0,low,0,2.105000000000018,205.926,208.031,0
18,m,22,right,speeded,high,3,45,0.065,1,high,1,right,0,low,0,1.7379999999999995,210.558,212.296,0
18,m,22,right,speeded,high,3,46,0.071,0,high,0,left,1,high,1,3.117999999999995,215.04,218.158,0
18,m,22,right,speeded,high,3,47,0.074,1,high,1,right,0,low,0,1.5919999999999845,220.717,222.309,0
18,m,22,right,speeded,high,3,48,0.074,0,high,0,left,1,high,1,2.1159999999999854,225.199,227.315,0
18,m,22,right,speeded,high,3,49,0.049,1,low,1,right,1,low,0,2.181999999999988,229.83,232.012,0
18,m,22,right,speeded,high,3,50,0.065,0,high,0,left,1,high,1,1.8589999999999804,234.561,236.42,0
18,m,22,right,speeded,high,3,51,0.046,1,low,0,left,0,high,1,2.9329999999999927,239.06,241.993,0
18,m,22,right,speeded,high,3,52,0.065,0,high,1,right,0,low,0,2.423000000000002,244.538,246.961,0
18,m,22,right,speeded,high,3,53,0.074,1,high,1,right,0,low,0,1.704999999999984,249.484,251.189,0
18,m,22,right,speeded,high,3,54,0.071,0,high,1,right,0,low,0,1.9279999999999973,253.983,255.911,0
18,m,22,right,speeded,high,3,55,0.052,1,low,1,right,1,low,0,6.180999999999983,258.531,264.712,0
18,m,22,right,speeded,high,3,56,0.068,0,high,0,left,1,high,1,1.6229999999999905,267.296,268.919,0
18,m,22,right,speeded,high,3,57,0.055,1,low,1,right,1,low,0,2.0669999999999504,271.845,273.912,0
18,m,22,right,speeded,high,3,58,0.052,0,low,1,right,1,low,0,1.5919999999999845,276.459,278.051,0
18,m,22,right,speeded,high,3,59,0.055,1,low,1,right,1,low,0,1.8949999999999818,280.958,282.853,0
18,m,22,right,speeded,high,3,60,0.049,0,low,1,right,1,low,0,1.933999999999969,285.456,287.39,0
18,m,22,right,speeded,high,3,61,0.071,1,high,0,left,1,high,1,1.660000000000025,289.955,291.615,0
18,m,22,right,speeded,high,3,62,0.068,0,high,0,left,1,high,1,1.7939999999999827,294.454,296.248,0
18,m,22,right,speeded,high,3,63,0.049,1,low,1,right,1,low,0,1.5440000000000396,298.936,300.48,0
18,m,22,right,speeded,high,3,64,0.049,0,low,1,right,1,low,0,1.75,303.418,305.168,0
18,m,22,right,speeded,high,3,65,0.068,1,high,0,left,1,high,1,1.6569999999999823,307.916,309.573,0
18,m,22,right,speeded,high,3,66,0.071,0,high,0,left,1,high,1,1.7939999999999827,312.398,314.192,0
18,m,22,right,speeded,high,3,67,0.052,1,low,1,right,1,low,0,1.1370000000000005,316.913,318.05,0
18,m,22,right,speeded,high,3,68,0.068,0,high,0,left,1,high,1,1.7269999999999754,321.428,323.155,0
18,m,22,right,speeded,high,3,69,0.065,1,high,0,left,1,high,1,1.4189999999999827,325.927,327.346,0
18,m,22,right,speeded,high,3,70,0.068,0,high,0,left,1,high,1,2.1709999999999923,330.442,332.613,0
18,m,22,right,speeded,high,3,71,0.055,1,low,1,right,1,low,0,2.0570000000000164,335.19,337.247,0
18,m,22,right,speeded,high,3,72,0.052,0,low,1,right,1,low,0,2.0609999999999786,339.788,341.849,0
18,m,22,right,speeded,high,3,73,0.065,1,high,0,left,1,high,1,2.149000000000001,344.419,346.568,0
18,m,22,right,speeded,high,3,74,0.052,0,low,1,right,1,low,0,1.5079999999999814,349.1,350.608,0
18,m,22,right,speeded,high,3,75,0.046,1,low,1,right,1,low,0,1.5260000000000105,353.616,355.142,0
18,m,22,right,speeded,high,3,76,0.074,0,high,0,left,1,high,1,1.7770000000000437,358.114,359.891,0
18,m,22,right,speeded,high,3,77,0.074,1,high,0,left,1,high,1,3.473000000000013,362.613,366.086,0
18,m,22,right,speeded,high,3,78,0.071,0,high,1,right,0,low,0,1.9040000000000532,368.655,370.559,0
18,m,22,right,speeded,high,3,79,0.055,1,low,1,right,1,low,0,1.9399999999999977,373.17,375.11,0
18,m,22,right,speeded,high,3,80,0.071,0,high,1,right,0,low,0,1.4800000000000182,377.685,379.165,0
18,m,22,right,speeded,high,3,81,0.071,1,high,1,right,0,low,0,1.920000000000016,382.167,384.087,0
18,m,22,right,speeded,high,3,82,0.046,0,low,1,right,1,low,0,2.752999999999986,386.699,389.452,0
18,m,22,right,speeded,high,3,83,0.055,1,low,1,right,1,low,0,1.992999999999995,392.077,394.07,0
18,m,22,right,speeded,high,3,84,0.049,0,low,1,right,1,low,0,1.788000000000011,396.659,398.447,0
18,m,22,right,speeded,high,3,85,0.049,1,low,1,right,1,low,0,1.299000000000035,401.224,402.523,0
18,m,22,right,speeded,high,3,86,0.065,0,high,0,left,1,high,1,1.7210000000000036,405.756,407.477,0
18,m,22,right,speeded,high,3,87,0.071,1,high,0,left,1,high,1,1.524000000000001,410.304,411.828,0
18,m,22,right,speeded,high,3,88,0.065,0,high,1,right,0,low,0,2.1410000000000196,414.853,416.994,0
18,m,22,right,speeded,high,3,89,0.046,1,low,1,right,1,low,0,1.3700000000000045,419.617,420.987,0
18,m,22,right,speeded,high,3,90,0.068,0,high,1,right,0,low,0,1.3809999999999718,424.148,425.529,0
18,m,22,right,speeded,high,3,91,0.071,1,high,0,left,1,high,1,2.1480000000000246,428.697,430.845,0
18,m,22,right,speeded,high,3,92,0.049,0,low,0,left,0,high,1,2.309000000000026,433.428,435.737,0
18,m,22,right,speeded,high,3,93,0.046,1,low,1,right,1,low,0,1.2320000000000277,438.375,439.607,0
18,m,22,right,speeded,high,3,94,0.055,0,low,1,right,1,low,0,3.252999999999986,442.873,446.126,0
18,m,22,right,speeded,high,3,95,0.071,1,high,0,left,1,high,1,1.0749999999999886,448.7,449.775,0
18,m,22,right,speeded,high,3,96,0.055,0,low,1,right,1,low,0,1.3350000000000364,453.248,454.583,0
18,m,22,right,speeded,high,3,97,0.052,1,low,0,left,0,high,1,2.229000000000042,457.78,460.009,0
18,m,22,right,speeded,high,3,98,0.055,0,low,1,right,1,low,0,1.6960000000000264,462.611,464.307,0
18,m,22,right,speeded,high,3,99,0.055,1,low,1,right,1,low,0,1.132000000000005,467.192,468.324,0
18,m,22,right,speeded,high,3,100,0.065,0,high,1,right,0,low,0,1.038000000000011,471.691,472.729,0
18,m,22,right,speeded,high,3,101,0.052,1,low,1,right,1,low,0,1.700999999999965,476.206,477.907,0
18,m,22,right,speeded,high,3,102,0.068,0,high,0,left,1,high,1,1.875,480.738,482.613,0
18,m,22,right,speeded,high,3,103,0.065,1,high,0,left,1,high,1,2.644999999999982,485.269,487.914,0
18,m,22,right,speeded,high,3,104,0.052,0,low,1,right,1,low,0,1.308999999999969,490.531,491.84,0
18,m,22,right,speeded,high,3,105,0.074,1,high,1,right,0,low,0,2.840000000000032,495.08,497.92,0
18,m,22,right,speeded,high,3,106,0.074,0,high,0,left,1,high,1,2.305999999999983,500.475,502.781,0
18,m,22,right,speeded,high,3,107,0.055,1,low,1,right,1,low,0,2.08299999999997,505.372,507.455,0
18,m,22,right,speeded,high,3,108,0.052,0,low,1,right,1,low,0,1.7560000000000286,510.053,511.809,0
18,m,22,right,speeded,high,3,109,0.068,1,high,0,left,1,high,1,1.7000000000000455,514.601,516.301,0
18,m,22,right,speeded,high,3,110,0.049,0,low,1,right,1,low,0,2.2810000000000628,519.15,521.431,0
18,m,22,right,speeded,high,3,111,0.068,1,high,0,left,1,high,1,1.947999999999979,524.03,525.978,0
18,m,22,right,speeded,high,3,112,0.071,0,high,0,left,1,high,1,1.5720000000000027,528.595,530.167,0
18,m,22,right,speeded,high,3,113,0.046,1,low,1,right,1,low,0,1.7749999999999773,533.143,534.918,0
18,m,22,right,speeded,high,3,114,0.055,0,low,0,left,0,high,1,3.2369999999999663,537.692,540.929,0
18,m,22,right,speeded,high,3,115,0.065,1,high,1,right,0,low,0,1.2709999999999582,543.551,544.822,0
18,m,22,right,speeded,high,3,116,0.049,0,low,1,right,1,low,0,1.5629999999999882,548.133,549.696,0
18,m,22,right,speeded,high,3,117,0.046,1,low,1,right,1,low,0,1.1429999999999154,552.715,553.858,0
18,m,22,right,speeded,high,3,118,0.074,0,high,0,left,1,high,1,1.8999999999999773,557.23,559.13,0
18,m,22,right,speeded,high,3,119,0.052,1,low,1,right,1,low,0,1.4880000000000564,561.762,563.25,0
18,m,22,right,speeded,high,3,120,0.052,0,low,1,right,1,low,0,1.1769999999999072,566.277,567.454,0
18,m,22,right,speeded,high,3,121,0.046,1,low,1,right,1,low,0,1.7279999999999518,570.792,572.52,0
18,m,22,right,speeded,high,3,122,0.074,0,high,0,left,1,high,1,1.3389999999999418,575.34,576.679,0
18,m,22,right,speeded,high,3,123,0.049,1,low,1,right,1,low,0,1.5629999999999882,579.938,581.501,0
18,m,22,right,speeded,high,3,124,0.049,0,low,1,right,1,low,0,1.4700000000000273,584.52,585.99,0
18,m,22,right,speeded,high,3,125,0.071,1,high,1,right,0,low,0,1.77800000000002,589.068,590.846,0
